-41.381,-59.235,-33.034,-32.5,94.282,-9.4731,20.533,158.58,63.438,-0.60872,1369.8
233.52,-0,81.987,-99.727,-73.497,-28.267,80.138,35.469,65.6,0.14621,1522.3
-40.246,-236.94,-25.168,-40.362,75.201,-6.6431,95.816,92.08,67.759,-4.0499,1408.2
26.317,-118.47,65.589,-97.515,4.1588,-18.711,150.7,119.44,69.916,0.065575,1192.7
-43.264,0,-49.061,116.96,7.419,30.106,-110.02,-3.49,72.07,6.666,930.06
224.52,118.47,71.457,51.936,-9.8188,17.631,13.83,-73.685,74.221,3.0314,1356.7
-206.58,59.235,19.732,-104.02,48.03,-25.702,-150.12,-134.43,76.369,-11.565,1604.3
55.318,177.7,93.998,2.3546,-31.36,5.0331,20.402,36.263,78.514,-6.2584,1250.1
-182.38,59.235,32.923,-87.639,-81.373,-13.586,4.8897,-130.01,80.656,-4.4193,1212.1
-233.27,-59.235,46.37,95.51,61.149,28.317,43.339,168.43,82.795,2.7856,1031.9
136.53,-177.7,100.76,-1.0343,36.962,-7.8252,99.093,-121.19,84.931,-0.024172,1313.3
-280.94,-59.235,-39.069,-105.71,64.097,-20.542,-51.845,67.759,87.063,-10.832,1334.6
-169.99,-177.7,17.423,91.609,77.96,11.961,-20.614,-128.47,89.192,16.166,1187.3
102.72,118.47,11.486,20.316,66.024,-4.3499,-95.019,23.199,91.317,3.9599,1196.1
-20.162,177.7,53.866,193.84,59.501,38.705,1.6168,-117.22,93.439,10.974,1720.9
-245.37,177.7,-0.45231,17.984,90.083,12.957,-23.955,13.259,95.557,-10.952,1316.3
-58.445,-59.235,67.543,-69.248,82.053,-9.1525,-76.716,-96.215,97.671,-10.691,1192.5
140.94,59.235,71.146,-89.905,-29.855,-13.928,105.72,-49.143,99.782,-5.3013,1203.6
-20.229,59.235,-77.197,32.065,-29.103,2.4701,-0.88328,103.03,101.89,-1.9466,1202.3
-17.255,177.7,-8.2513,99.936,-18.295,22.699,109.73,39.81,103.99,5.5398,1105.6
-98.078,59.235,62.55,99.224,-38.369,14.051,76.076,92.57,106.09,1.2575,1278.5
-3.8109,118.47,-18.724,30.355,7.596,-7.2392,132.69,-159.43,108.18,1.8258,1285.6
3.4015,-118.47,-38.954,-59.44,-69.171,-15.691,24.433,-44.27,110.27,-9.8122,1010.2
207.61,-236.94,-80.772,-6.6951,-29.178,-13.134,-146.94,-109.08,112.36,2.724,1220.1
-48.401,-59.235,-100.1,-39.25,11.151,-7.1014,-84.369,-19.287,114.44,-1.3546,1342.4
26.075,59.235,-45.7,58.734,-30.892,10.273,32.57,-131.94,116.52,-3.5236,1294.5
-264.87,-177.7,84.363,-70.056,59.935,-11.831,-151.59,-70.566,118.59,-12.647,1307.6
-135.97,-118.47,2.2171,-84.924,22.853,-16.641,25.434,51.431,120.66,-1.2602,1038.4
-266.7,118.47,93.418,-140.73,18.832,-36.579,-94.307,35.578,122.72,-6.8599,1117.4
250.39,-236.94,106.15,10.373,50.643,9.2396,20.702,15.59,124.78,7.272,1289.8
104.72,-118.47,91.47,11.021,90.859,4.3571,-89.179,63.736,126.83,5.0565,1238.3
-259.14,-59.235,-97.578,9.0058,30.856,14.651,-86.849,-106.87,128.88,5.1321,1299.3
182.99,-177.7,-50.466,120.23,-84.083,18.784,-133.93,41.139,130.92,13.695,959.81
33.756,-59.235,-7.4894,52.377,-57.127,7.5195,-42.865,-93.003,132.96,5.4459,1166.3
215.34,-118.47,-21.005,-125.08,-28.867,-22.164,-145.81,-133.57,134.99,-19.268,1232.1
271.67,177.7,-105.02,145.42,-36.943,29.477,15.021,-129.7,137.01,9.0424,1176.4
-30.778,-0,4.4537,74.903,40.377,14.706,148.43,-132.64,139.04,10.13,1525.1
-171.43,177.7,-109.76,48.333,-67.692,14.912,107.92,-166.5,141.05,-6.32,1301.4
-191.45,-59.235,-9.841,13.467,30.45,0.50012,-84.01,-27.244,143.06,-9.3271,1169.1
239.5,-118.47,62.471,-129.39,-34.225,-23.64,135.18,-52.765,145.07,-5.0549,1579
118.5,177.7,-8.9596,23.367,-40.929,9.9399,154.17,17.561,147.07,-5.6813,1226.3
26.731,59.235,14.974,17.731,-34.268,7.8371,69.658,-48.626,149.06,8.2605,1344.4
-122.03,0,84.708,171.16,76.331,34.9,-53.336,-72.426,151.05,13.871,1393.6
135.33,-177.7,-49.632,27.926,32.253,1.6524,-121.66,132.01,153.03,8.6793,1357.5
-227.7,0,90.323,-78.949,17.768,-9.4295,-63.551,-27.916,155,-16.017,1302.7
-80.918,-118.47,-81.148,-87.508,78.475,-18.614,139.63,-98.242,156.97,-9.0516,973.14
-227.7,177.7,16.675,50.235,54.775,16.546,53.176,94.994,158.94,4.3141,1296.5
190.34,118.47,55.724,-29.109,16.51,7.9191,72.765,-149.26,160.89,5.4612,1195.2
-80.465,-118.47,109.84,9.9803,93.712,5.1584,-71.673,98.999,162.84,-8.723,1154.2
37.228,-118.47,109.24,-51.232,30.017,-23.34,-69.499,140.62,164.79,-6.3702,1326.8
159.36,118.47,19.475,-17.543,-73.113,-7.7866,-50.901,-15.42,166.72,-2.6347,1285.4
200.94,-118.47,-65.793,-9.4528,2.3608,5.5018,-39.989,-125.92,168.66,4.0139,1185.7
-166.65,59.235,-61.401,58.031,17.444,2.8475,-58.12,160.22,170.58,-6.188,1315.3
83.811,59.235,107.45,-6.8535,-82.935,-4.5201,134.71,100.99,172.5,12.184,1114.8
-178.62,-118.47,111.53,-33.917,54.556,-1.6474,-133.02,113.58,174.41,-8.58,1185.1
-194.5,0,-55.318,114,-57.541,24.033,-6.718,-0.17489,176.31,10.059,1027.7
-58.987,177.7,1.988,-137.47,-46.664,-17.93,-16.101,-28.075,178.21,-9.9459,1172.5
217.34,-177.7,98.632,-30.548,64.917,-15.913,-99.73,74.086,180.1,1.1673,1198.3
-228.11,-177.7,-111.45,3.766,73.829,-8.5707,-83.381,-92.71,181.98,-10.251,1265.3
46.808,59.235,96.708,-161.52,12.556,-30.6,65.508,17.674,183.86,-13.841,1418.5
4.8037,-0,62.92,-5.4935,14.565,18.379,-133.07,101.43,185.73,-6.5733,1336
263.74,0,-59.538,116.28,-4.967,27.475,53.208,-106.36,187.59,16.258,788.7
22.688,-59.235,-54.505,-59.417,-70.264,-16.368,-52.293,-0.23835,189.44,-7.7127,978.59
-117.93,236.94,-62.304,-40.756,-94.425,-3.5611,-46.106,158.68,191.29,-5.2236,1344.2
-85.61,59.235,-7.1954,-43.272,19.978,-0.3958,115.53,-93.466,193.12,-7.1529,1242.4
95.464,-177.7,-54.945,-48.556,1.7468,-10.798,56.296,118.28,194.95,-19.479,1070.2
15.84,177.7,-43.177,55.191,67.299,6.2112,-114.61,124.85,196.78,4.2429,1196.3
263.12,-59.235,2.468,113.33,46.664,29.581,-32.947,-22.178,198.59,3.5791,848.68
127,-0,-23.763,-207.6,93.584,-31.728,43.653,116.2,200.4,-14.354,1518.9
122.49,177.7,67.302,-113.54,19.909,-19.807,46.579,-138.66,202.2,-10.058,1299.7
259.78,-59.235,-46.88,-43.924,-25.172,-2.9634,24.183,73.367,203.99,-0.8161,1285.8
58.605,118.47,-30.985,119.27,39.271,31.064,-37.662,110.26,205.78,2.6358,920.49
247.46,236.94,19.115,30.426,-22.276,9.0093,-132.01,44.383,207.55,-2.2438,1136.2
-90.249,-177.7,20.776,-11.009,17.065,0.44872,-153.12,-99.895,209.32,-0.5144,1239.6
163.31,118.47,58.462,-5.9875,-75.273,-8.8528,72.105,-118.01,211.08,-0.594,1321.8
-201.72,59.235,-11.028,49.442,-77.859,20.008,127.92,110.6,212.83,6.331,1318.1
113.95,-118.47,-44.225,-168.55,-16.683,-27.871,-59.494,36.088,214.57,-8.7259,1076.5
116.35,-236.94,-79.497,-2.8641,-30.519,1.5948,70.271,-66.908,216.3,-1.6262,1240.5
-102.25,59.235,47.311,42.249,44.93,6.5508,22.622,2.4196,218.03,3.9319,1114.6
255.22,0,-62.203,-12.567,31.295,4.5988,-69.842,142.66,219.75,-2.2935,1235.7
139.52,-118.47,-35.588,95.74,70.716,23.4,-58.538,80.03,221.45,8.6701,1275.6
-63.669,-0,-10.843,-119.53,-4.9086,-9.9952,34.209,150.58,223.15,-13.349,1705.8
-104.34,-118.47,101.44,36.058,88.369,0.55413,-125.45,-80.12,224.84,2.7533,1190.5
-4.7888,177.7,-58.37,28.879,55.549,2.7799,-18.314,139.61,226.53,11.16,1215.3
253.66,177.7,69.919,-6.5975,7.624,-2.1787,-77.408,28.75,228.2,-10.395,1204.2
26.776,59.235,-75.083,25.047,35.076,-3.2073,49.36,-78.418,229.86,-6.3933,1203.6
-64.437,118.47,45.938,80.087,-73.513,29.886,-26.804,-20.446,231.52,12.385,1051.6
197.68,118.47,-88.988,-11.189,1.3759,-8.4953,55.784,145.7,233.16,-4.9532,1359.1
-258.62,-177.7,-97.99,-89.153,-39.35,-17.848,21.817,-126.61,234.8,-7.8891,982.21
-99.074,177.7,75.937,116.4,53.947,30.033,-72.803,111.37,236.43,16.86,880.91
-25.306,-59.235,44.766,-81.093,-23.922,-13.246,46.116,135.65,238.04,-7.6303,1014.5
-50.409,-118.47,-10.469,40.392,22.129,-4.8908,149.72,143.99,239.65,-0.25137,1186.7
18.731,-118.47,6.54,-53.999,58.122,-19.637,-8.9004,145.83,241.25,2.3171,1180.4
173.21,-0,-107.35,169.5,-89.865,22.492,-89.347,-6.0747,242.84,17.074,1501.5
-199.09,-59.235,78.976,0.76952,54.447,9.308,76.368,156.69,244.42,-0.11485,1194.5
251.32,-59.235,4.5498,40.474,-24.783,25.42,-134.35,167.44,245.99,12.464,890.35
-275.1,-177.7,-104.8,-64.439,87.154,-16.407,-53.711,131.4,247.55,-1.4732,1024.6
-107.67,59.235,7.215,-18.207,-43.474,0.73925,151.99,154.19,249.1,1.273,1249.3
183.46,-59.235,-72.458,-14.528,-84.928,1.8605,-103.83,-107.97,250.64,4.3512,1177.1
-192.97,-118.47,-34.381,-97.274,33.985,-30.986,133.25,-52.049,252.17,-7.8644,1328.6
-172.75,-118.47,-37.368,-65.806,-47.119,-12.689,79.755,-42.148,253.69,-15.766,1259.7
-243.95,-118.47,-33.506,23.052,51.859,7.8914,-152.34,-23.853,255.2,-6.017,1208.6
-265.08,-0,-110.99,115.11,-13.327,23.074,87.616,-136.87,256.7,9.9324,1074.5
-19.153,-59.235,-80.041,-28.095,-31.841,-10.19,101.75,-55.587,258.19,-11.659,1414.1
8.2453,0,0.5965,-5.0754,86.012,0.11716,-37.42,77.465,259.67,-1.9363,1234.8
199.92,59.235,19.624,-108.48,3.9185,-28.695,88.481,-110.14,261.14,-8.2318,1485.4
-250.67,-118.47,47.025,43.575,25.04,18.79,45.619,44.578,262.6,4.2388,1244
-279.91,59.235,-29.135,-188.3,-54.302,-50.952,134.99,144.46,264.05,-13.7,1337.4
-267.47,-177.7,95.797,14.944,-39.122,20.325,128.71,132.98,265.49,5.3573,1294.5
-155.96,177.7,-50.037,-27.176,40.18,-3.0217,-9.8069,-15.146,266.92,1.6252,1279.8
-89.063,118.47,-56.448,80.947,-5.1822,19.778,74.912,116.1,268.34,-3.6722,1484.6
224.99,59.235,76.631,28.118,-35.181,-0.20639,97.613,117.62,269.75,-1.8525,1207.5
-20.968,-59.235,-81.022,54.517,-83.504,16.654,64.073,72.61,271.14,4.8573,1333.5
-157.19,177.7,78.349,-15.368,-19.049,-0.82506,0.12537,-1.9618,272.53,10.197,1291.3
-99.666,-59.235,-80.891,14.68,-4.4403,4.2402,-17.454,46.849,273.9,0.025244,1301.1
155,-59.235,-85.912,-23.801,-11.478,-13.926,-96.011,130.83,275.27,-4.868,1257.4
115.15,177.7,-93.561,10.772,-16.475,-4.7482,-68.861,93.616,276.62,5.0036,1203.4
-124.52,-118.47,52.885,-155.81,31.649,-23.877,-126.47,-117.55,277.97,-3.8079,1282.9
38.607,-177.7,-113.14,-140.86,52.712,-30.207,20.164,157.63,279.3,-22.121,1242.1
-50.115,59.235,-25.855,-79.824,-86.561,0.38432,9.4089,153.59,280.62,-3.3491,1175.3
22.374,0,-24.669,-120.88,-44.292,-23.126,37.58,126.39,281.93,-3.3116,1556.9
-34.181,236.94,-70.693,70.732,17.58,13.278,-89.863,127.22,283.23,-1.092,1403
185.28,-0,-51.308,-61.488,-62.928,-31.188,-19.542,77.26,284.51,-0.52971,1322.1
120.45,118.47,-102.02,-1.5777,68.96,6.4848,-133.93,-44.08,285.79,0.078576,1232.2
168.77,-0,-47.32,13.602,92.268,-4.5404,31.842,34.027,287.05,-0.20874,1266.1
-149.41,-236.94,-1.6886,-84.13,-81.238,-12.283,101.23,-87.257,288.31,-4.7561,1229.1
78.018,177.7,-34.31,8.1896,-49.686,-5.2798,-78.12,-54.663,289.55,-5.1815,1312.1
-44.197,-59.235,-54.802,-146.6,-65.299,-23.31,-87.714,8.3298,290.78,-10.975,1342
-52.649,-118.47,-78.778,64.929,65.405,13.917,-16.569,-115.37,292,5.0392,1357.3
222.32,177.7,7.4652,-92.288,24.865,-17.893,72.182,150.28,293.21,-12.899,1295.5
87.391,177.7,78.22,-65.202,78.167,-14.723,87.065,-37.781,294.4,-6.8246,1022.6
270.9,-236.94,-41.434,-88.125,74.919,-24.621,-100.53,124.99,295.59,-4.0493,1393.4
172.45,118.47,-49.048,89.061,-6.9298,17.267,71.64,120.43,296.76,13.441,1231.4
-154.18,-118.47,57.234,10.412,-38.919,1.4781,-120.12,-99.391,297.92,-5.4252,1313.9
248.71,177.7,-20.958,113.18,-48.32,21.45,21.333,103.57,299.07,11.549,1018.6
-88.853,-177.7,-47.667,-123.68,73.593,-19.733,45.198,100.08,300.21,-1.237,1361.8
-55.578,-59.235,-109.08,120.61,5.7311,20.352,-80.979,-112.2,301.33,12.656,954.36
-262.29,177.7,58.992,22.056,60.104,-0.80805,-71.725,-77.622,302.45,1.7139,1291.6
-118.78,-118.47,-76.068,-6.3302,63.147,-8.8867,7.6472,-40.364,303.55,-3.2773,1347.2
169.78,118.47,-66.42,13.225,-88.026,4.3916,-101.53,90.024,304.64,1.8716,1321.8
228.65,236.94,8.1062,-96.253,-40.488,-17.72,14.351,-49.208,305.72,-2.8388,1171.2
-106.16,177.7,-44.099,-0.22577,30.794,0.47718,139.39,79.469,306.78,-2.2996,1237.9
-150.29,-118.47,102.54,-38.442,-89.22,-3.4458,86.017,169.46,307.84,-1.2815,1279.3
-76.038,-59.235,-4.3192,32.976,-49.516,4.231,-33.421,51.048,308.88,3.0331,1210.4
-10.288,236.94,25.868,11.663,-46.539,-5.2965,89.971,-99.123,309.91,1.3698,1292.6
-282.93,-177.7,47.883,31.985,47.124,-3.0927,-138.28,-113.09,310.93,3.6338,1142.9
-250.64,-118.47,103.58,26.228,84.757,-0.51076,-62.759,123.91,311.93,5.6502,1216.2
-81.18,0,-70.291,36.778,-20.562,9.8418,-13.305,42.169,312.92,1.9482,1159.5
118.24,177.7,57.289,-38.2,-93.31,11.503,65.106,49.736,313.9,1.3039,1316.1
133.71,-177.7,-19.441,-22.661,46.235,4.1739,121.02,-148.47,314.87,1.6817,1298.1
252.03,-177.7,-87.792,51.936,-94.379,1.9214,35.912,22.663,315.83,8.4214,1381.6
15.404,0,64.746,-34.764,-86.886,-10.712,152.81,61.532,316.77,-3.8822,1411.3
204.62,-177.7,17.197,-95.833,77.429,-12.664,119.8,138.46,317.7,-11.494,1325.6
50.247,59.235,90.823,24.137,-6.1138,11.562,8.2237,89.375,318.62,0.64548,1231.9
162.8,0,57.74,62.132,23.163,6.4743,114.86,-89.747,319.52,3.8219,1255.5
-66.568,-177.7,-71.311,24.041,92.828,-5.9928,-119.04,-154.31,320.41,-1.1185,1254.8
-91.865,0,26.972,-30.988,86.887,-5.18,-13.677,50.396,321.29,-2.7698,1297
105.56,-177.7,-98.623,-16.076,81.404,-6.7514,-47.272,16.443,322.16,-2.3181,1250.7
-5.4431,-59.235,-30.692,-1.8771,-21.26,0.63566,-123.96,138.84,323.02,3.6974,1209.2
232.45,0,-80.84,-38.928,-4.8415,-4.4611,28.529,83.64,323.86,0.61483,1301.4
250.58,-0,-26.371,27.632,67.618,22.207,119.68,-80.419,324.69,3.2918,1178.7
-73.634,59.235,-78.989,156.96,-51.179,34.806,121.49,106.23,325.5,11.232,1417.4
275.05,177.7,24.735,-165.17,-1.3891,-35.716,4.0406,99.242,326.31,-22.498,695.02
-19.144,118.47,-6.352,56.889,81.443,24.225,28.886,-126.54,327.1,9.6067,1268.8
-172.03,-59.235,9.7554,-29.966,57.032,-16,111.24,-44.103,327.87,-12.959,1354.1
246.39,0,22.017,16.286,-62.875,-15.617,-106.42,-148.86,328.64,-6.6808,1131.1
-222.15,-118.47,-66.19,-54.262,-64.942,-15.872,74.192,117.73,329.39,-8.4785,1008.8
208.49,177.7,-93.987,-31.885,-8.4131,-14.613,91.488,165.51,330.13,-3.3405,1251.6
274.06,-118.47,-73.918,86.137,45.078,14.263,153.49,-58.564,330.85,-0.35431,1404.6
49.429,59.235,12.836,-112.2,89.101,-29.952,100.13,88.221,331.57,-13.321,1798.1
-38.711,59.235,70.566,-77.017,47.098,-15.897,23.9,-100.59,332.27,-10.058,959.61
-246.18,59.235,3.8261,57.047,-91.478,7.8418,-71.153,154.74,332.95,0.39473,1234.5
137.1,-177.7,107.04,60.191,-19.284,4.4882,111.57,-164.68,333.63,15.006,1162.1
-43.226,-118.47,-6.4886,-78.302,67.013,-22.64,55.646,-114.7,334.29,-17.396,1132.7
-185.36,118.47,-104.08,-36.051,-74.757,-14.779,0.54193,-69.517,334.93,-13.448,1423.8
-186.52,-118.47,-90.98,-86.903,52.658,-13.768,-70.785,-80.093,335.57,-12.226,1261.5
13.808,-236.94,-85.595,-10.191,-63.784,-3.5678,16.063,-73.21,336.19,-0.49172,1221.6
71.131,59.235,-33.398,36.264,-16.733,13.155,-121.52,-90.045,336.79,-2.506,1221.6
109.55,-0,61.186,8.1563,-2.8656,10.957,-115.1,166.3,337.39,1.1817,1241.5
-280.15,-59.235,-20.028,10.605,27.001,4.0008,110.51,170.71,337.97,-7.9684,1182
87.065,0,109.41,-94.578,-1.6901,-12.741,-69.119,114.85,338.53,-12.639,1403.3
-274.91,59.235,-106.43,46.094,-86.176,12.742,-14.245,84.081,339.09,7.0211,1297.5
-261.04,177.7,-70.793,-38.399,-47.539,-5.4095,14.439,-152.43,339.63,10.194,1375.2
224.73,177.7,73.339,101.27,90.925,22.945,24.756,-123.99,340.16,-2.5206,1106.2
-44.738,177.7,-96.402,47.679,30.531,-2.1345,-58.539,-46.382,340.67,7.7768,1316.8
225.85,177.7,107.61,101.47,41.109,23.977,3.8292,145.61,341.17,16.48,1015.7
274.23,-118.47,58.738,58.82,-15.448,20.004,-136.95,-40.375,341.66,1.6312,1399.9
-187.3,177.7,110.91,18.707,-48.266,-1.4413,-107.6,142.93,342.13,5.9095,1263
2.1013,-0,-95.676,49.792,-21.806,15.471,138.81,121.55,342.59,2.5048,1349
124.4,236.94,5.837,6.1834,-85.091,3.0673,85.344,66.055,343.03,17.492,1345.3
-1.2705,236.94,47.14,88.147,-12.758,13.212,112.02,-69.579,343.47,13.152,1164
47.933,-59.235,-3.2608,-68.901,68.468,-5.9497,29.785,-104.09,343.89,-2.5497,1149.4
-271.04,-118.47,-108.62,-6.7743,50.067,11.047,49.595,-32.399,344.29,-2.1316,1198.9
141.05,0,-2.7427,27.8,-90.983,-5.7752,-57.726,3.1425,344.68,2.426,1252.1
190.83,118.47,6.0087,-14.842,-40.839,-8.5343,-62.852,-39.399,345.06,-1.3033,1277.3
-41.03,-59.235,-9.9444,12.841,51.498,0.1882,-115.16,10.832,345.43,2.7122,1277.2
-118.44,177.7,57.325,-34.163,-8.0206,-5.1333,17.824,157.43,345.78,-0.20997,1309.4
-49.517,177.7,60.694,6.2178,-9.0786,0.83337,13.082,19.787,346.11,-0.51475,1257.1
-67.415,-118.47,-84.452,-92.794,-64.867,-20.694,-105.16,139.99,346.44,-2.5526,1199.4
-133.74,59.235,-32.124,82.658,17.093,20.945,-17.711,164.1,346.75,4.9889,1327.7
-270.94,-118.47,-85.143,40.999,-46.711,11.444,80.15,-29.104,347.04,-0.45368,1174.7
-188.52,-177.7,77.677,-195.2,-57.494,-35.924,75.746,92.704,347.33,-10.883,928.7
-181.26,-177.7,-9.0669,16.282,60.857,-1.5085,33.557,123.74,347.6,0.29636,1275
263.14,177.7,5.641,-53.08,45.516,-17.171,-65.08,-168.62,347.85,-15.08,1300.5
82.804,-177.7,-32.594,5.1148,89.731,2.1518,-136.82,-90.631,348.09,2.3658,1280.4
-43.478,236.94,7.6343,36.251,19.787,1.7914,-95.763,166.29,348.32,-1.2283,1185.9
224.36,-177.7,17.317,-30.251,21.098,-12.435,116.53,110.89,348.53,-5.7004,1312.3
112.61,177.7,59.803,106.06,66.431,10.636,132.7,32.935,348.73,5.4558,1043.6
260.89,118.47,-15.069,-44.827,90.357,-2.3839,111.92,-51.391,348.92,5.52,1257
6.738,-118.47,-4.6704,13.784,62.021,-9.9024,33.329,167.13,349.09,-1.2329,1321.9
183.53,-236.94,74.009,78.751,-43.728,14.584,-55.616,123.74,349.25,4.848,1393.7
102.42,59.235,-28.403,101.79,-59.949,26.081,55.865,-126.58,349.4,12.298,859.1
-19.782,177.7,9.6839,135.48,60.347,46.649,64.152,-153.63,349.53,12.178,1143.2
-89.09,118.47,-84.027,-39.234,-89.582,0.98117,-95.522,37.462,349.64,-0.51166,1320.3
-193.74,-177.7,27.514,37.13,-39.686,3.2984,122.17,133.52,349.75,0.56215,1215.8
-160.6,-118.47,-40.241,28.484,28.909,4.3203,-13.987,-92.514,349.84,0.99911,1256.6
115.23,0,106.46,-83.323,-34.694,-11.101,154.32,-118.86,349.91,-1.0149,1189.4
151.77,59.235,58.223,11.607,-76.203,3.6806,-88.137,91.863,349.98,1.8622,1323.5
274.12,118.47,-105.16,-166.96,75.019,-33.767,147.03,-96.724,350.02,-18.867,802.82
-5.5399,-118.47,39.866,-62.736,21.027,-14.96,-101.83,62.82,350.06,-7.5003,989.99
-23.557,118.47,88.327,-39.171,-39.392,-6.0077,28.162,-139.56,350.08,4.7672,1273.3
-34.122,-236.94,87.539,-77.95,-26.174,-1.2397,-97.447,-10.909,350.09,-5.1344,1193.4
63.042,0,47.374,-32.514,-11.564,0.95035,-109.06,-150.1,350.08,7.6626,1404.6
-21.459,118.47,55.051,64.884,-72.127,17.237,-117.25,28.629,350.06,5.7885,1454
-96.264,-118.47,-42.443,26.534,9.3219,-8.3487,-109.17,113.08,350.02,0.56286,1297.7
3.35,0,-78.759,-13.525,-29.858,-10.049,-35.273,-13.457,349.98,2.4048,1302.4
-152.81,59.235,56.388,4.5682,71.516,7.7254,-51.413,11.082,349.91,-0.13796,1203.3
-125.52,-236.94,46.613,-64.531,82.236,-12.101,108.82,74.129,349.84,-10.754,1160.2
260.3,-0,48.105,90.405,80.18,14.308,-57.099,-130.03,349.75,13.084,1183.2
-139.15,118.47,109.97,-65.774,34.333,-12.853,123.07,-37.496,349.64,-13.351,1325.1
231.84,-118.47,-107.12,-62.765,-83.042,-8.7223,-106.48,-124.33,349.53,2.1193,1259.9
59.681,-118.47,33.802,-11.176,-54.688,-9.0676,107.85,-166.67,349.4,-1.9083,1279.4
-5.0039,177.7,-17.461,27.984,-32.255,9.4247,0.3488,-140.7,349.25,-0.92505,1161.6
-239.67,59.235,88.25,-34.379,-83.695,-7.9057,-104.97,-49.241,349.09,3.5538,1328
-227.19,-236.94,-74.485,73.606,-22.188,15.453,58.745,91.865,348.92,-1.6457,1460.7
11.057,118.47,-105.04,90.453,-77.187,7.4244,-35.32,-137.5,348.73,9.4316,1344.2
-153.12,177.7,-16.336,-94.007,49.23,-12.677,48.588,-90.591,348.53,-10.031,1177
277.06,0,84.736,-29.13,78.657,-6.3078,29.94,-142.74,348.32,-3.8436,1363.8
263.4,236.94,-46.805,115.09,-64.11,22.785,-17.729,115.92,348.09,7.0821,1083.4
-166.3,-0,-73.737,36.737,-28.679,-1.0529,6.7584,32.207,347.85,-5.2737,1244.8
277.34,-177.7,52.705,18.261,57.616,17.046,123.79,-157.84,347.6,0.49439,1397.2
124.59,-177.7,-39.492,32.981,77.55,7.6516,143,100.41,347.33,-1.8244,1129.9
-76.863,59.235,-10.439,-54.452,-20.642,-18.52,135.14,-10.233,347.04,-13.183,1317.6
268.96,59.235,-59.087,202.18,-92.456,40.926,84.043,106.27,346.75,18.57,1865.1
16.288,-118.47,24.656,41.937,28.475,15.662,-15.406,15.22,346.44,3.2134,1280.8
126.82,-118.47,3.6055,63.46,17.117,20.341,-45.372,-153.4,346.11,5.5667,1365.6
-18.191,-0,-21.941,36.427,71.664,-0.93086,73.896,-96.12,345.78,-2.6401,1195.9
-225.1,177.7,-103.02,-51.113,-4.7296,-0.63205,-93.051,-81.301,345.43,-3.1011,1292
37.666,59.235,-20.321,-135.85,-31.842,-46.161,-112.54,69.696,345.06,-6.9594,1156.5
